app_id,title,price,release_date,rating,required_age,is_multiplayer
296850,"Al Emmo and the Lost Dutchman's Mine",9.99,"2014-05-09 00:00:00",77,0,0
296870,"Dreaming Sarah",5.99,"2015-03-12 00:00:00",-1,0,0
296910,8BitBoy™,3.99,"2014-05-05 00:00:00",-1,0,0
296930,Ascendant,9.99,"2014-05-13 00:00:00",-1,0,0
296950,"Subject 9",7.99,"2014-05-06 00:00:00",-1,0,0
296970,"Renowned Explorers: International Society",19.99,"2015-09-02 00:00:00",-1,0,0
297000,"Heroes® of Might & Magic® III - HD Edition",14.99,"2015-01-28 00:00:00",65,0,1
297020,"The Culling Of The Cows",12.99,"2014-05-09 00:00:00",-1,0,0
297060,"Freaking Meatbags",9.99,"2015-02-04 00:00:00",69,0,0
297070,"Nicolas Eymerich The Inquisitor Book II : The Village",9.99,"2015-01-22 00:00:00",-1,0,0
297080,Navpoint,4.99,"2015-09-23 00:00:00",-1,0,0
297110,"Cosmic DJ",2.99,"2014-10-30 00:00:00",-1,0,0
297120,"Heavy Bullets",9.99,"2014-09-18 00:00:00",72,0,0
297130,"Titan Souls",14.99,"2015-04-14 00:00:00",74,0,0
297210,Famaze,0,"2014-05-05 00:00:00",-1,0,0
297270,"Exodus Wars: Fractured Empire",9.99,"2015-01-30 00:00:00",-1,0,0
297290,"Detective Case and Clown Bot in: Murder in the Hotel Lisbon",5.99,"2014-07-17 00:00:00",-1,0,0
297310,"Pro Wrestling X",9.99,"2014-11-18 00:00:00",-1,0,0
297330,Arcadecraft,9.99,"2014-05-22 00:00:00",-1,0,0
297350,"The Old City: Leviathan",9.99,"2014-12-03 00:00:00",62,0,0
297370,"Hero of Many",6.99,"2014-09-15 00:00:00",-1,0,0
297390,Collateral,24.99,"2014-11-24 00:00:00",-1,0,0
297410,"Trace Vector",6.99,"2014-08-19 00:00:00",-1,0,0
297450,"Zombies on a Plane",19.99,"2016-03-25 00:00:00",-1,0,0
297470,"Xsyon - Prelude",29.99,"2014-12-29 00:00:00",-1,0,0
297490,"Spy Chameleon - RGB Agent",4.99,"2014-06-11 00:00:00",-1,0,0
297570,"Warrior Kings",9.99,"2014-04-24 00:00:00",73,0,0
297590,"Monsters Ate My Birthday Cake",7.99,"2014-07-01 00:00:00",-1,0,0
297620,"Rocko's Quest",4.99,"2014-04-24 00:00:00",41,0,0
297720,"Corpse of Discovery",7.99,"2015-08-25 00:00:00",49,0,0
297740,Overruled!,12.99,"2015-09-15 00:00:00",-1,0,1
297750,"Close Combat - Gateway to Caen",39.99,"2014-06-06 00:00:00",-1,0,1
297760,Qvadriga,19.99,"2014-06-13 00:00:00",72,0,0
297810,Landmark,0,"2014-05-13 00:00:00",-1,0,1
297860,Split/Second,19.99,"2014-10-06 00:00:00",79,0,0
297920,"Space Colony: Steam Edition",14.99,"2015-04-30 00:00:00",74,0,0
298020,"Escape The Museum",4.99,"2014-04-29 00:00:00",-1,0,0
298030,"Total Annihilation",4.99,"2015-12-18 00:00:00",86,0,1
298050,"Master of Orion",49.99,"2016-02-25 00:00:00",-1,0,1
298110,"Far Cry® 4",39.99,"2014-11-01 00:00:00",80,17,1
298140,"Rhiannon: Curse of the Four Branches",5.99,"2014-05-15 00:00:00",67,0,0
298160,Eldevin,0,"2014-11-05 00:00:00",-1,13,1
298180,"The Desolate Hope",0,"2014-05-05 00:00:00",-1,0,0
298220,"Terraformer Expedition to Mars",24.99,"2015-11-20 00:00:00",-1,0,0
298240,"Red Crucible®: Firestorm",0,"2015-12-22 00:00:00",-1,0,1
298260,"Only If",0,"2014-07-25 00:00:00",39,18,0
298280,XenoRaptor,14.99,"2014-06-16 00:00:00",-1,0,1
298300,"UFO Online: Fight for Earth",0,"2014-10-10 00:00:00",-1,0,1
298340,"FLASHOUT 2",4.99,"2014-06-06 00:00:00",-1,0,1
298360,"Immortal Defense",9.99,"2015-08-31 00:00:00",-1,0,0
298400,"Knightmare Tower",3.99,"2014-06-16 00:00:00",-1,0,0
298420,Dreii,5.99,"2016-02-02 00:00:00",-1,0,1
298480,"Victory At Sea",24.99,"2014-08-08 00:00:00",-1,0,0
298520,"Orbital Gear",9.99,"2014-08-07 00:00:00",59,0,1
298560,"Captain Forever Remix",14.99,"2015-03-27 00:00:00",-1,0,0
298600,"Lovely Planet",5.99,"2014-07-31 00:00:00",61,0,0
298630,"The Escapists",17.99,"2015-02-13 00:00:00",71,0,0
298790,"Rock Boshers DX: Directors Cut",6.99,"2014-12-10 00:00:00",-1,0,0
298820,"Millennium 2 - Take Me Higher",5.99,"2014-07-10 00:00:00",-1,0,0
298830,"Millennium 3 - Cry Wolf",5.99,"2014-08-29 00:00:00",-1,0,0
298840,"Millennium 4 - Beyond Sunset",5.99,"2014-09-19 00:00:00",-1,0,0
298850,"Millennium 5 - The Battle of the Millennium",9.99,"2014-11-07 00:00:00",-1,0,0
298890,"Adventure Time: The Secret Of The Nameless Kingdom",4.99,"2014-11-18 00:00:00",-1,0,0
298930,"Darkness Within 1: In Pursuit of Loath Nolder",7.99,"2014-11-13 00:00:00",-1,0,0
298950,"Darkness Within 2: The Dark Lineage",9.99,"2014-12-05 00:00:00",-1,0,0
299020,"Runaway Express Mystery",6.99,"2014-09-23 00:00:00",-1,0,0
299030,"Blood: One Unit Whole Blood",4.99,"2014-07-14 00:00:00",82,17,0
299050,"Blood II: The Chosen + Expansion",4.99,"2014-07-14 00:00:00",72,17,0
299070,"Warrior Kings: Battles",9.99,"2014-05-06 00:00:00",64,0,0
299090,"Cosplay Maker",14.99,"2015-12-10 00:00:00",-1,0,0
299100,"Back To Life 2",4.99,"2014-05-06 00:00:00",-1,0,0
299110,"Theatre Of The Absurd",4.99,"2014-05-08 00:00:00",-1,0,0
299150,"Empress Of The Deep",4.99,"2014-05-08 00:00:00",-1,0,0
299160,"Empress Of The Deep 2: Song Of The Blue Whale",4.99,"2014-05-08 00:00:00",-1,0,0
299170,"Vault Cracker",4.99,"2014-05-15 00:00:00",-1,0,0
299180,"Millionaire Manor",4.99,"2014-05-15 00:00:00",-1,0,0
299250,"European Ship Simulator",19.99,"2015-02-19 00:00:00",-1,0,0
299260,"Commando Jack",9.99,"2014-08-22 00:00:00",-1,0,0
299340,Habitat,14.99,"2016-01-26 00:00:00",-1,0,0
299360,"Block N Load",0,"2015-04-30 00:00:00",72,0,1
299380,"Masquerade: The Baubles of Doom",14.99,"2016-04-20 00:00:00",-1,0,0
299420,CubeGun,0,"2014-05-21 00:00:00",-1,0,1
299440,"Rooks Keep",7.99,"2014-12-05 00:00:00",-1,0,1
299460,"Woodle Tree Adventures",2.99,"2016-03-02 00:00:00",-1,0,0
299480,"Rogue Stormers",19.99,"2016-04-21 00:00:00",-1,0,1
299500,"International Snooker",12.99,"2014-05-30 00:00:00",-1,0,1
299540,"Heroes Rise: The Prodigy",2.99,"2014-06-17 00:00:00",-1,0,0
299580,Abducted,5.99,"2015-07-28 00:00:00",-1,0,0
299600,"Dragon Fin Soup",19.99,"2015-11-03 00:00:00",-1,0,0
299660,"6180 the moon",3.99,"2014-09-19 00:00:00",-1,0,0
299680,Tengami,9.99,"2015-01-15 00:00:00",57,0,0
299720,Terrorhedron,1.99,"2014-07-24 00:00:00",-1,0,1
299740,Miscreated,19.99,"2014-10-30 00:00:00",-1,0,1
299780,"Noir Syndrome",6.99,"2014-06-04 00:00:00",-1,0,0
299820,"Paradigm Shift",1.99,"2014-05-19 00:00:00",-1,0,0
299840,"Metal Planet",5.99,"2014-06-04 00:00:00",-1,0,1
299910,"Forgotten Myths CCG",0,"2016-03-21 00:00:00",-1,0,1
300040,"Divine Souls F2P MMO",0,"2014-08-15 00:00:00",-1,0,1
300060,ADR1FT,19.99,"2016-03-28 00:00:00",66,0,0
300080,"Total War Battles: KINGDOM",0,"2015-04-09 00:00:00",-1,0,1
300160,Bridge!,4.99,"2015-10-28 00:00:00",-1,0,0
300200,"Urban Legends™",6.99,"2015-01-30 00:00:00",-1,0,0
300220,"Victim of Xen",2.99,"2014-05-21 00:00:00",-1,0,0
300260,"Planetoid Pioneers",39.99,"2016-04-15 00:00:00",-1,0,0
300280,"Adventurezator: When Pigs Fly",19.99,"2015-09-17 00:00:00",-1,0,0
300300,Ichi,4.99,"2014-06-12 00:00:00",-1,0,0
300320,"The Few",7.99,"2014-06-18 00:00:00",-1,0,0
300340,Lemma,14.99,"2015-05-12 00:00:00",73,0,0
300360,"Evil Pumpkin: The Lost Halloween",9.99,"2014-07-11 00:00:00",-1,0,0
300380,"Road Redemption",19.99,"2014-09-18 00:00:00",-1,0,0
300400,Unpossible,2.99,"2015-07-03 00:00:00",-1,0,0
300510,"Them - The Summoning",4.99,"2014-05-16 00:00:00",-1,0,0
300540,"Sweet Lily Dreams",14.99,"2014-05-16 00:00:00",-1,0,0
300550,"Shadowrun: Dragonfall - Director's Cut",14.99,"2014-09-18 00:00:00",87,0,0
300570,Infinifactory,24.99,"2015-06-30 00:00:00",-1,0,0
300580,GALAK-Z,9.99,"2015-10-29 00:00:00",82,0,0
300600,"Gear Up",0,"2015-01-28 00:00:00",-1,0,1
300610,"Pure Pool",12.99,"2014-07-31 00:00:00",68,0,1
300620,"Flyhunter Origins",6.99,"2014-12-10 00:00:00",-1,0,0
300760,Epsilon,7.99,"2015-10-01 00:00:00",-1,0,0
300820,"Disney•Pixar Toy Story 3: The Video Game",19.99,"2014-10-06 00:00:00",73,0,0
300840,JUJU,19.99,"2014-12-10 00:00:00",65,0,0
300900,"Hippocampal: The White Sofa",4.99,"2014-05-27 00:00:00",-1,0,0
300910,"Monster Challenge Circus",4.99,"2014-05-15 00:00:00",-1,0,0
300970,"Fiesta Online NA",0,"2014-05-20 00:00:00",-1,0,0
301050,"Night Shift",4.99,"2015-02-23 00:00:00",-1,0,0
301120,"Eastside Hockey Manager",19.99,"2015-12-01 00:00:00",-1,0,1
301150,"The Treasures of Montezuma 4",6.99,"2014-05-16 00:00:00",-1,0,0
301190,"Frederic: Resurrection of Music",2.99,"2014-05-16 00:00:00",-1,0,0
301200,"Frederic: Evil Strikes Back",7.99,"2014-05-23 00:00:00",-1,0,0
301220,"Legends of Persia",19.99,"2014-06-03 00:00:00",-1,0,0
301250,"SPORT1 Live : Duel",4.99,"2014-05-30 00:00:00",-1,0,1
301260,"Gardens Inc. 2: The Road to Fame",9.99,"2014-05-22 00:00:00",-1,0,0
301300,"Chicken Invaders 4",4.99,"2014-06-06 00:00:00",-1,0,1
301320,"NoLimits 2 Roller Coaster Simulation",39.99,"2014-08-21 00:00:00",-1,0,0
301360,"Kill Fun Yeah",9.99,"2014-05-30 00:00:00",-1,0,1
301380,"Date Warp",9.99,"2014-09-02 00:00:00",-1,0,0
301420,"Third Eye Crime",4.99,"2014-07-23 00:00:00",-1,0,0
301460,"Electronic Super Joy: Groove City",4.99,"2014-06-06 00:00:00",-1,0,0
301500,"BOMB: Who let the dogfight?",7.99,"2015-07-29 00:00:00",-1,0,1
301520,Robocraft,0,"2014-07-08 00:00:00",-1,0,1
301540,"Rhythm Destruction",4.99,"2014-06-16 00:00:00",-1,0,0
301560,"White Night",14.99,"2015-03-03 00:00:00",68,17,0
301610,"openCanvas 6",49.99,"2014-09-01 00:00:00",-1,0,0
301640,"Zombie Army Trilogy",44.99,"2015-03-06 00:00:00",72,0,0
301650,"Battlezone 98 Redux",19.99,"2016-04-18 00:00:00",-1,0,1
301670,"Salammbô: Battle for Carthage",4.99,"2014-05-30 00:00:00",77,0,0
301680,Psichodelya,6.99,"2014-08-08 00:00:00",-1,0,0
301690,"Cobi Treasure Deluxe",2.99,"2014-05-23 00:00:00",-1,0,0
301700,"Numba Deluxe",2.99,"2014-05-23 00:00:00",-1,0,0
301730,"300 Dwarves",6.99,"2014-06-05 00:00:00",-1,0,0
301740,"Castle: Never Judge a Book by its Cover",9.99,"2014-06-09 00:00:00",-1,0,0
301750,"RADical ROACH Deluxe Edition",6.99,"2014-05-16 00:00:00",-1,0,0
301760,"Disney•Pixar Cars 2: The Video Game",19.99,"2014-10-06 00:00:00",-1,0,0
301830,"Disney•Pixar Brave: The Video Game",19.99,"2014-10-06 00:00:00",-1,0,0
301860,Submerged,19.99,"2015-08-03 00:00:00",-1,0,0
301910,"Saints Row: Gat out of Hell",14.99,"2015-01-20 00:00:00",66,0,0
301920,"War of the Human Tanks - ALTeR",12.99,"2015-02-13 00:00:00",-1,0,0
301930,"War of the Human Tanks - Limited Operations",0,"1970-01-01 00:00:00",-1,0,0
301970,Screencheat,14.99,"2014-10-21 00:00:00",71,0,1
301980,"Pirates of the Caribbean: At World's End",19.99,"2014-10-06 00:00:00",-1,0,0
301990,"School Bus Fun",5.99,"2014-07-03 00:00:00",-1,0,0
302010,"The Blue Flamingo",4.99,"2014-11-18 00:00:00",55,0,0
302060,"Trucks & Trailers",6.99,"2014-06-04 00:00:00",-1,0,0
302080,"Bus Driver",9.99,"2014-06-03 00:00:00",61,0,0
302110,"Small Town Terrors Pilgrim's Hook Collector's Edition",14.99,"2014-07-16 00:00:00",-1,0,0
302120,"House of 1000 Doors: The Palm of Zoroaster Collector's Edition",9.99,"2014-07-08 00:00:00",-1,0,0
302130,"Brink of Consciousness: Dorian Gray Syndrome Collector's Edition",9.99,"2014-07-18 00:00:00",-1,0,0
302160,"The Egyptian Prophecy: The Fate of Ramses",4.99,"2014-06-06 00:00:00",-1,0,0
302170,"The Cameron Files: The Secret at Loch Ness",2.99,"2014-07-18 00:00:00",66,0,0
302180,"Voyage: Journey to the Moon",4.99,"2014-08-29 00:00:00",-1,0,0
302190,"Amerzone: The Explorer’s Legacy",4.99,"2014-08-22 00:00:00",-1,0,0
302210,"Curse: The Eye of Isis",2.99,"2014-08-22 00:00:00",63,0,0
302240,"Chernobyl Commando",9.99,"2014-06-06 00:00:00",-1,0,0
302250,Manhunter,4.99,"2014-05-30 00:00:00",-1,0,0
302260,"Truffle Saga",4.99,"2014-06-06 00:00:00",-1,0,0
302270,"Dungeon Defenders Eternity",19.99,"2014-07-22 00:00:00",-1,0,1
302290,"Infinite Game Works Episode 0",12.99,"2014-06-10 00:00:00",-1,0,0
302310,"Dungeon of Elements",9.99,"2014-06-12 00:00:00",-1,0,0
302320,"Storm over the Pacific",9.99,"2014-06-13 00:00:00",-1,0,1
302330,"Tex Murphy: Mean Streets",5.99,"2014-06-12 00:00:00",-1,0,0
302340,"Tex Murphy: Martian Memorandum",5.99,"2014-06-12 00:00:00",-1,0,0
302350,"Tex Murphy: Under a Killing Moon",9.99,"2014-06-12 00:00:00",-1,0,0
302360,"Tex Murphy: The Pandora Directive",9.99,"2014-06-12 00:00:00",-1,0,0
302370,"Tex Murphy: Overseer",9.99,"2014-06-12 00:00:00",-1,0,0
302380,"Floating Point",0,"2014-06-06 00:00:00",-1,0,0
302390,"Necronomicon: The Dawning of Darkness",4.99,"2014-07-11 00:00:00",-1,0,0
302440,"Roadside Assistance Simulator",9.99,"2014-09-25 00:00:00",-1,0,0
302460,"I Am Vegend - Zombiegeddon",4.99,"2014-05-22 00:00:00",-1,0,0
302470,"Battle Mages",3.99,"2014-05-30 00:00:00",-1,0,0
302490,"Ballad of Solar",6.99,"2014-05-22 00:00:00",-1,0,0
302510,"Ryse: Son of Rome",19.99,"2014-10-10 00:00:00",61,16,1
302570,Dangerous,19.99,"2014-12-16 00:00:00",-1,0,0
302590,"Of Guards And Thieves",14.99,"2014-07-16 00:00:00",-1,0,1
302610,"Boson X",2.99,"2014-09-15 00:00:00",-1,0,0
302650,Cyto,3.99,"2014-07-10 00:00:00",-1,0,0
302670,"Call to Arms",24.99,"2015-07-30 00:00:00",-1,16,1
302690,"Metal Dead",4.99,"2014-10-06 00:00:00",-1,0,0
302710,BlazeRush,9.99,"2014-10-28 00:00:00",66,0,1
302730,"Namariel Legends: Iron Lord Premium Edition",6.99,"2014-07-09 00:00:00",-1,0,0
302750,"The Counting Kingdom",6.99,"2014-08-05 00:00:00",-1,0,0
302790,"Momodora III",3.99,"2014-07-01 00:00:00",-1,0,0
302810,"Divinia Chronicles: Relics of Gan-Ti",14.99,"2015-10-01 00:00:00",-1,0,0
302830,"BLOCKADE 3D",0,"2014-12-19 00:00:00",-1,0,1
302850,"Team Indie",12.99,"2014-10-08 00:00:00",-1,0,0
302870,Stained,7.99,"2014-07-10 00:00:00",-1,0,0
302910,"The House",4.99,"2014-07-01 00:00:00",-1,17,0
302950,"Heileen 1: Sail Away",5.99,"2014-06-06 00:00:00",-1,0,0
302970,"Radiant Defense",4.99,"2014-07-11 00:00:00",-1,0,0
303210,"The Beginner's Guide",9.99,"2015-10-01 00:00:00",-1,0,0
303260,TRISTOY,6.99,"2015-01-15 00:00:00",49,0,0
303290,OZMAFIA!!,34.99,"2016-04-29 00:00:00",-1,0,0
303310,"The House in Fata Morgana",0,"2016-05-13 00:00:00",-1,0,0
303340,Concursion,4.99,"2014-06-06 00:00:00",66,0,0
303390,"Dead Bits",0.99,"2014-06-07 00:00:00",-1,0,0
303410,"Dysan the Shapeshifter",1.99,"2014-06-06 00:00:00",-1,0,0
303430,Roundabout,14.99,"2014-09-18 00:00:00",75,0,0
303470,"Rush for Glory",14.99,"2014-06-16 00:00:00",-1,0,0
303510,"Dungeons: The Eye of Draconus",3.99,"2014-08-11 00:00:00",-1,0,1
303530,Sentris,14.99,"2014-08-22 00:00:00",-1,0,0
303550,"Adventures of Pip",14.99,"2015-06-04 00:00:00",72,0,0
303590,"Hidden in Plain Sight",5.99,"2014-07-16 00:00:00",-1,0,0
303680,"FATE: The Traitor Soul",7.99,"2014-08-27 00:00:00",-1,0,0
303690,"FATE: The Cursed King",7.99,"2014-11-19 00:00:00",-1,0,0
303710,Monomino,5.99,"2014-10-03 00:00:00",-1,0,0
303720,#KILLALLZOMBIES,0,"2016-04-29 00:00:00",-1,0,0
303790,"Faery - Legends of Avalon",9.99,"2014-06-16 00:00:00",-1,0,0
303800,"The Witcher Adventure Game",9.99,"2014-11-27 00:00:00",68,0,1
303820,"Rugby 15",19.99,"2014-11-20 00:00:00",-1,0,1
303830,"Motorcycle Club",9.99,"2014-11-28 00:00:00",-1,0,1
303840,"Point Perfect",4.99,"2014-07-17 00:00:00",-1,0,0
303850,"DanceWall Remix",5.99,"2014-08-27 00:00:00",-1,0,0
303860,"Machines At War 3",14.99,"2014-07-23 00:00:00",-1,0,1
303870,"Blinding Dark",9.99,"2014-08-12 00:00:00",-1,0,0
303880,Triblaster,2.99,"2014-07-01 00:00:00",-1,0,0
303910,"Time of Fury",19.99,"2014-07-18 00:00:00",-1,0,1
303940,CAPSULE,4.99,"2014-05-29 00:00:00",-1,0,0
304030,ArcheAge,0,"2015-03-26 00:00:00",80,17,1
304050,Trove,0,"2015-07-09 00:00:00",-1,0,1
304150,Bloodbath,14.99,"2014-06-16 00:00:00",-1,0,1
304170,"Kick-Ass 2",19.99,"2014-08-15 00:00:00",-1,0,0
304190,"Bloonz Toonz",2.99,"2016-03-11 00:00:00",-1,0,0
304240,"Resident Evil / biohazard HD REMASTER",19.99,"2015-01-19 00:00:00",82,17,0
304290,"Heroes Rise: The Hero Project",2.99,"2014-06-17 00:00:00",-1,0,0
304350,"Wildlife Park 2",6.99,"2014-07-17 00:00:00",-1,0,0
304410,"Hexcells Infinite",4.99,"2014-09-01 00:00:00",-1,0,0
304460,Qora,9.99,"2014-10-02 00:00:00",63,0,0
304500,"Rooms: The Main Building",9.99,"2014-07-11 00:00:00",-1,0,0
304540,"FreakOut: Extreme Freeride",9.99,"2015-01-12 00:00:00",-1,0,1
304580,"CITYCONOMY: Service for your City",24.99,"2015-12-02 00:00:00",-1,0,1
304650,"SUNLESS SEA",18.99,"2015-02-06 00:00:00",81,0,0
304670,"Aeon Command",2.99,"2014-07-03 00:00:00",-1,0,1
304730,"Train Fever",29.99,"2014-09-04 00:00:00",67,0,0
304750,"Voodoo Chronicles: The First Sign HD - Director’s Cut Edition",6.99,"2015-05-28 00:00:00",-1,0,0
304810,TesserAct,14.99,"2014-10-24 00:00:00",-1,0,0
304850,Worlds,19.99,"2016-03-01 00:00:00",-1,0,0
304910,"Sky Gamblers: Storm Raiders",9.99,"2015-01-07 00:00:00",-1,0,1
304930,Unturned,0,"2014-07-07 00:00:00",-1,0,1
304950,"Castaway Paradise Complete Edition",14.99,"2015-05-19 00:00:00",-1,0,0
304970,"SolidFace Parametric CAD Modeler 2D/3D",449.99,"2014-12-22 00:00:00",-1,0,0
305010,"Toxic Bunny HD",5.99,"2014-07-18 00:00:00",-1,0,0
305050,Outland,9.99,"2014-09-29 00:00:00",83,0,0
305070,"FIST OF AWESOME",3.99,"2014-07-03 00:00:00",-1,0,0
305260,"Battle Islands",0,"2014-08-06 00:00:00",-1,0,1
305280,"Cakewalk Loop Manager",0,"2014-06-17 00:00:00",-1,0,0
305380,"Blue Estate The Game",12.99,"2015-04-08 00:00:00",59,0,0
305390,"World War 2: Time of Wrath",4.99,"2014-06-06 00:00:00",-1,0,1
305460,FranknJohn,14.99,"2015-03-04 00:00:00",-1,0,0
305480,"Heileen 2: The Hands Of Fate",9.99,"2014-06-11 00:00:00",-1,0,0
305490,"Heileen 3: New Horizons",24.99,"2014-07-17 00:00:00",-1,0,0
305500,"Trapped Dead: Lockdown",9.99,"2015-03-20 00:00:00",-1,0,1
305510,Servo,19.99,"2015-05-28 00:00:00",-1,0,1
305620,"The Long Dark",19.99,"2014-09-22 00:00:00",-1,0,0
305640,"Shattered Planet",14.99,"2014-07-03 00:00:00",-1,0,0
305660,"Infect and Destroy",6.99,"2015-01-29 00:00:00",-1,0,0
305720,"Heroes of Issachar",0,"2016-05-07 20:16:00",-1,0,0
305740,"Pitiri 1977",3.99,"2014-11-07 00:00:00",-1,0,0
305780,"Echo of the Wilds",8.99,"2014-06-10 00:00:00",-1,0,0
305800,"POP: Methodology Experiment One",3.99,"2014-12-10 00:00:00",-1,0,0
305820,"Cute Things Dying Violently",2.99,"2015-09-02 00:00:00",-1,0,0
305840,"Shallow Space",14.99,"2015-10-21 00:00:00",-1,0,0
305860,AutoTileGen,29.99,"2014-07-09 00:00:00",-1,0,0
305880,"Leona's Tricky Adventures",9.99,"2014-11-11 00:00:00",-1,0,0
305920,"Another Perspective",5.99,"2014-08-08 00:00:00",-1,0,0
305940,"Project AURA",16.99,"2015-01-05 00:00:00",-1,0,0
305960,"Dragon: The Game",17.99,"2014-11-07 00:00:00",-1,0,1
305980,"Heavy Fire: Afghanistan",2.99,"2014-08-15 00:00:00",-1,0,0
306020,"Bloons TD 5",9.99,"2014-11-19 00:00:00",-1,0,0
306040,"The Howler",1.99,"2016-04-21 00:00:00",-1,0,0
306130,"The Elder Scrolls® Online: Tamriel Unlimited™",59.99,"2015-03-17 00:00:00",-1,17,0
306200,"The Happy Hereafter",3.99,"2014-06-05 00:00:00",-1,0,0
306260,"Selknam Defense",9.99,"2014-07-25 00:00:00",-1,0,0
306350,"Slipstream 5000",5.99,"2015-10-09 00:00:00",-1,0,0
306370,"World of Subways 1 – The Path",9.99,"2014-11-05 00:00:00",-1,0,0
306410,"Crystals of Time",4.99,"2014-06-13 00:00:00",-1,0,0
306440,Oblitus,14.99,"2015-02-27 00:00:00",69,0,0
306480,"Wildlife Park 2 - Crazy Zoo",3.99,"2014-07-17 00:00:00",-1,0,0
306490,"Railroad Pioneer",4.99,"2014-07-01 00:00:00",50,0,1
306510,"CRYENGINE - Sample Assets",0,"2014-06-06 00:00:00",-1,0,0
306520,"Ford Street Racing",4.99,"2014-09-09 00:00:00",-1,0,0
306550,Runers,9.99,"2014-09-02 00:00:00",68,0,0
306620,"Frontline : Road to Moscow",9.99,"2014-08-08 00:00:00",-1,0,0
306630,"Civil War II",39.99,"2014-07-03 00:00:00",-1,0,1
306640,"Battle Academy 2: Eastern Front",39.99,"2014-09-12 00:00:00",78,0,1
306660,"Ultimate General: Gettysburg",14.99,"2014-10-16 00:00:00",84,0,1
306670,"Overlord: Fellowship of Evil",18.99,"2015-10-19 00:00:00",-1,0,1
306680,Lexica,2.99,"2014-07-04 00:00:00",-1,0,0
306700,"Iron Fisticle",8.99,"2014-09-16 00:00:00",-1,0,0
306830,"Zombies Monsters Robots (ZMR)",0,"2014-09-19 00:00:00",-1,0,1
306930,BattleSpace,0,"2015-01-07 00:00:00",-1,0,1
306950,"Heroes & Legends: Conquerors of Kolhar",9.99,"2014-08-21 00:00:00",-1,0,0
307010,"Northmark: Hour of the Wolf",9.99,"2014-08-02 00:00:00",-1,0,0
307030,"Fractured Soul",9.99,"2015-02-05 00:00:00",-1,0,0
307050,"Shan Gui (??)",1.99,"2014-08-19 00:00:00",-1,0,0
307070,"Memories of a Vagabond",4.99,"2014-07-07 00:00:00",-1,0,0
307090,"Fancy Skulls",8.99,"2014-06-16 00:00:00",-1,0,0
307130,Asteria,9.99,"2014-07-03 00:00:00",-1,0,1
307170,Borealis,4.99,"2014-09-02 00:00:00",-1,0,0
307190,"Nicole (otome version)",18.99,"2014-07-25 00:00:00",-1,0,0
307210,"Will Fight for Food: Super Actual Sellout: Game of the Hour",5.99,"2015-04-22 00:00:00",-1,0,0
307230,"I, Zombie",1.99,"2014-12-08 00:00:00",65,0,0
307270,"Super Lemonade Factory",4.99,"2014-07-09 00:00:00",-1,0,0
307290,"Velvet Sundown",0,"2014-07-22 00:00:00",-1,17,1
307340,Platypus,6.99,"2014-08-15 00:00:00",-1,0,0
307350,Nux,6.99,"2014-08-15 00:00:00",-1,0,0
307410,"Martial Arts: Capoeira",4.99,"2014-06-12 00:00:00",-1,0,1
307430,Reversi,9.99,"2015-03-19 00:00:00",-1,0,1
307560,"Run For Rum",4.99,"2014-07-02 00:00:00",-1,0,0
307570,"A Golden Wake",9.99,"2014-10-09 00:00:00",68,0,0
307580,Technobabylon,14.99,"2015-05-01 00:00:00",82,0,0
307590,Penarium,9.99,"2015-09-22 00:00:00",80,0,0
307600,"Chainsaw Warrior: Lords of the Night",5.99,"2015-02-17 00:00:00",-1,0,0
307620,"Curses 'N Chaos",9.99,"2015-08-18 00:00:00",-1,0,1
307640,"Stick RPG 2: Director's Cut",19.99,"2014-06-16 00:00:00",-1,0,0
307670,"Hard West",19.99,"2015-11-18 00:00:00",73,0,0
307690,"Sleeping Dogs: Definitive Edition",29.99,"2014-10-08 00:00:00",-1,17,0
307760,"Zoo Park",4.99,"2014-06-13 00:00:00",-1,0,0
307770,"Wildlife Park 2 - Horses",3.99,"2014-07-17 00:00:00",-1,0,0
307780,"Mortal Kombat X",39.99,"2015-04-13 00:00:00",76,17,1
307860,"In Verbis Virtus",19.99,"2015-04-03 00:00:00",-1,0,0
307880,"Savage Lands",14.99,"2015-03-05 00:00:00",-1,0,1
307900,"Wildlife Park 2 - Marine World",3.99,"2014-07-17 00:00:00",-1,0,0
307920,"Wildlife Park 2 - Farm World",3.99,"2014-07-17 00:00:00",-1,0,0
307930,"Wildlife Park 2 - Dino World",3.99,"2014-07-17 00:00:00",-1,0,0
307960,"IL-2 Sturmovik: Battle of Stalingrad",49.99,"2014-10-22 00:00:00",74,0,1
307980,"Cricket Captain 2014",12.99,"2014-08-08 00:00:00",-1,0,1
307990,"Wildlife Park 2 - Fantasy",0.99,"2014-07-17 00:00:00",-1,0,0
308000,"Gold Rush! Classic",5.99,"2014-07-25 00:00:00",-1,0,0
308040,"Back to Bed",5.99,"2014-08-06 00:00:00",-1,0,0
308060,"Black The Fall",0,"2014-07-04 00:00:00",-1,0,0
308080,"Altitude0: Lower & Faster",18.99,"2014-09-01 00:00:00",-1,0,1
308173,"Hegemony III: Clash of the Ancients",29.99,"2015-08-25 00:00:00",-1,0,0
308180,"Jacob Jones and the Bigfoot Mystery : Episode 2",3.99,"2014-09-23 00:00:00",-1,0,0
